dni_hashed,legajo_hashed,tipo_arma,marca_arma,nro_arma,estado_arma,observacion_arma,fecha_asignacion_arma,fecha_devolucion_arma,dependencia,region
1947b80dab3dd874f2fce46c8dbfc694619a444caa25c3f08b9b9166318c0cc2,9251e4295cd223d55c2698470cec15b67a7e4b5ebad2f7fb46350afec7e683cb,Escopeta,Glock,ARM-00095,Operativa,Sin observación,2024-09-09,,Departamental Nº 3 Zona Sur (Capital),Capital
c589d9e9ef0ec201bba1988ce81decd8a2e9fdaa204ab8cccd5f4c710e1240e4,920d4dc70eec11c5a0a16646bdac5bb18831aaacbb7310234abc85606e2997de,Pistola,Remington,ARM-00096,Operativa,Requiere revisión anual,2025-07-19,,Departamental Nº 16 Los Flores (Capital),Capital
15d62e875f4d7a0e93307211fdd530c929b570cc56feafb084ab9e95f6329758,792438342dd5201304f1d8275c5d42d7920f55ee358156d4d63d177c1738117b,Pistola,Glock,ARM-00097,Operativa,Desgaste en cañón,2024-09-01,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
1630841db337b2f0d49b39d7493b30e61dfef1d5ae90b8d4063fd97e071a3ac1,fa3acfdfd409ce04390e2a0dbf32fcf0601477dcff9e8934bf62351e015df979,Escopeta,IWI,ARM-00098,Operativa,Sin observación,2024-12-16,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
203a3846984ed821cc17d6a6ca1a9a4b053ce70574a4fb6f0d257dcedc00598c,ae2b45a947ea8129adabdf1a51f1162a9d522daafe9f4fe6668f5066fddfd5e5,Pistola,IWI,ARM-00099,En mantenimiento,,2024-05-24,,Departamental Nº 3 Zona Sur (Capital),Capital
69f3c8df7be549e5fb64ea7247b48b581920ec24a6d1c9e64052b2435a15be1c,69ea9d692dddcceea36c65e195fa3122a7146c9c433a0205ddf7b18a15ac0131,Escopeta,IWI,ARM-00100,Operativa,Desgaste en cañón,2023-11-28,,Departamental Nº 12 Quimilí,Quimilí
8f18b265fcb7a6a17917ee03c7b2c72e172af03a29c6550b7b44298cf1fa0d85,175b9e910d60de6e22c699f6ece4b16c02028a3cd3d77fee7278ea8453543785,Pistola,Remington,ARM-00101,Fuera de servicio,Desgaste en cañón,2024-12-28,2026-12-26,Departamental Nº 2 Zona Centro (Capital),Capital
8ca517e88aac00d0bdb46842d1722e210772a1ca5034e2fbb5a42250f8cdb7c1,5906f9dc9bd7f2e62a6e2b6443bfc6e95125557899d0a4f80a8aef7f85f2cb22,Pistola,Remington,ARM-00102,En mantenimiento,,2024-09-29,2026-09-12,Departamental Nº 9 Loreto,Loreto
c1d31264001e0b1cd7023f127ac2b3048fc354505455da81dbd302c51976fb0e,2d4dd3a4b78bef56f9719912eb07a38ae08191b3b83d280d98cf13f2f22359c4,Pistola,Remington,ARM-00103,En mantenimiento,,2024-02-16,,Departamental Nº 9 Loreto,Loreto
a73c33a08bda2d7698536ea499c77cc6bd0dca3b11c82bc4d5e175e3b70170e7,5d974e84e6ac8735160f50708b08334aa4007ade52579f04b5b8463316b36ceb,Escopeta,Bersa,ARM-00104,Operativa,Desgaste en cañón,2024-04-03,,Departamental Nº 13 Añatuya,Añatuya
744ecb3af1ab8dd7a67771426f6f60d3daf4f0f3a8e4cd332cec38fa5be5381c,a4e993db04b2095ff9a621bd0f93f73e097886345410296a7f6787f15429e168,Pistola,Bersa,ARM-00105,Operativa,Sin observación,2024-09-05,,Departamental Nº 8 Fernández,Fernández
182b81465bc51f7ba7014916d24d974cfa145087a085d80f01b7ea8c85d01b32,86b5e7c861cc6515cc05a627bff950f2f606f7d31b03f1c2066c092951551307,Pistola,Remington,ARM-00106,Operativa,Desgaste en cañón,2024-07-23,,Departamental Nº 6 Las Termas,Las Termas
e53b87cf91c8f0cd8ee474b5f6dde623a7febcfd429fa16a4bab6f662e6b7708,417be0ae90cd6747779a6eff7bf008af9b959889b4172660d8838f8913b521a0,Fusil,Bersa,ARM-00107,Fuera de servicio,,2024-04-20,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
3d70dccc82f72c115638bcea1c3452baa52ee618780bf1d38d3303b3124846ba,d98505a0254bbc1c89eeacb4459441df409319415f0219073413e0b2f289702f,Pistola,Bersa,ARM-00108,Operativa,Sin observación,2025-07-26,,Departamental Nº 8 Fernández,Fernández
b0a2ff489b796a3ef6214f29f13338e3388d1b815c374e0933f9057384f3a3fd,80606f7c79c6bf34e50b1055aae9ed6fa9a6281230de83e6a446bfc2b8808f3f,Pistola,Bersa,ARM-00109,Operativa,Sin observación,2024-06-03,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
8182a04c259e2a80b1560452ce8d192a08c91c476dbf67ad6094ef060336bea8,540b78514668a0d280b18e81dac26b78a0beabb621d053af395c7ad5a32109fa,Fusil,IWI,ARM-00110,Operativa,Sin observación,2024-04-13,,Departamental Nº 5 Zona Este (La Banda),La Banda
0d60fdb78d709471758af228a9f88342beeb70cd44a63f7f422959b97f7e4503,b490e5ee0e4b75e2bf67d60fe5ab5099de7b27e920334b903a7e31befdf8dc8f,Pistola,Remington,ARM-00111,Operativa,,2025-04-26,,Departamental Nº 16 Los Flores (Capital),Capital
30e2044d6b28ddfd5cd89fbc4d50b70887b0780a1c598b803442c70a4be2300c,ffdd2356a3759711c82c36d0df686cf1e62af98285161ad8158bb74f731027dc,Pistola,Glock,ARM-00112,Operativa,Sin observación,2024-08-05,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
f0287986d1d1e9ce213a152ab8e531ff582ef03a7ab96d1126cea1c5dd21cacd,b7ccda8e8d9826d239aa908233ac5afe361fbaf96ee0bf48270262003c82bd05,Pistola,Bersa,ARM-00113,Operativa,Desgaste en cañón,2024-06-25,,Departamental Nº 5 Zona Este (La Banda),La Banda
260cfa7807c4adbb3129e4f064a4bdd06337fa377bca63b393e2bc8c92eb65bf,3b7cf4f0f6e38c00a1eb0d4447184c55054b46c4442191f961aab12cd7dfe133,Pistola,Remington,ARM-00114,Fuera de servicio,Requiere revisión anual,2024-10-20,2026-06-28,Departamental Nº 12 Quimilí,Quimilí
a78f1ccc8d77f8dc60eb52330c57a035be089236c672cfcc85a35a67aec10509,62818b66e1572e84afa152e3ace799ef9a10b389fdf047dd17d6c615a1922fd7,Pistola,IWI,ARM-00115,Operativa,Sin observación,2025-05-04,,Departamental Nº 11 Monte Quemado,Monte Quemado
dbd4fd722a30ff55a6e707a8f81dcaf5ac61c21292b3afe6cf6ecfec0650521a,7cc3df2058b88151a7f8ebb48153dc6fbf4d91341faa9eb86a9aebb2d965f385,Pistola,Remington,ARM-00116,Fuera de servicio,,2024-10-01,,Departamental Nº 9 Loreto,Loreto
73398004055ea932f7f2e7f954eac979796aeb11dedaf5847c147b739784083a,d131af35f970695c9534f9acb60fcf0babf1438659ef36dc780d8173b84b5998,Escopeta,Bersa,ARM-00117,Operativa,Sin observación,2025-02-21,,Departamental Nº 3 Zona Sur (Capital),Capital
85845056b03469dcaf8c20625abeb809606573253bcf0e63061334c7405d5bea,1eb33263ac0458fa8b430341b1d2730fdac076dc82dd28550f30336be2394546,Escopeta,Remington,ARM-00118,Operativa,,2024-09-18,,Departamental Nº 8 Fernández,Fernández
514723e0c92f617b50d547cdc9c96f84a128e7ad977c9eb19806f6736294e7d5,ab939b7e53d8880ffb2fc93205002100b415cf08876aca673d13506d57c6edfd,Escopeta,Glock,ARM-00119,Operativa,Desgaste en cañón,2024-11-01,,Departamental Nº 8 Fernández,Fernández
43bc39af92327817c22f944315db160e894f8a7c0bb822591ae5799ebdf18db0,0feff85838942b96bbb34e3fdb6487104752dd00915f803c87f5713cbcbd2c0a,Pistola,Glock,ARM-00120,En mantenimiento,,2025-07-06,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
03ec5fc88415e220e3ece25aece0d473740391b1153189a60fdb0111adc27209,a9ba8e7b5fdae9876784bef3c97848b360680bca9cb8c78dd8cb5bfe66d78959,Fusil,Remington,ARM-00121,Fuera de servicio,Requiere revisión anual,2024-09-09,,Departamental Nº 6 Las Termas,Las Termas
640278e91fd85bfa7437ddedc988ebf7a67b866d743b4f71695d2361f1f23baa,620959b1ba987573a0721a5c4ffe733f3c338b594992f12f859a860de62cdeed,Pistola,Bersa,ARM-00122,Operativa,Sin observación,2024-09-15,,Departamental Nº 7 Frías,Frías
a7f0099839142fe8b32a0b60ec4bd1f401e0edb00af98252e3dd5674f3f1727b,f5ac3410fdea5f944583d842e512bda702b9db511fdf6ff86993324585304b5c,Escopeta,Glock,ARM-00123,Operativa,Sin observación,2025-06-11,,Departamental Nº 16 Los Flores (Capital),Capital
2e394a921eaf336e2e829f319bc2a2f2f0d7cff8cb9d44e1ea0b18713b1f514f,e27636e924e76a6c833dee211d83464310c46d0747f7500c0484f5112b1f381c,Pistola,Bersa,ARM-00124,Fuera de servicio,Desgaste en cañón,2024-08-17,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
7fbfc14de8c8247be7a22cb32816397eace6eea5364d90a7e22a4dfaeef9cd47,5057a179ae807ba8acb0ffcf30bfe5046d1a50e5e7364608d42ab7230cb3df56,Escopeta,Bersa,ARM-00125,Fuera de servicio,Requiere revisión anual,2025-09-11,2027-06-27,Departamental Nº 13 Añatuya,Añatuya
6beddf635dbfe39f6c9261bdf3b065f1443a535e9a3c154d10243988ccdb47c2,a7fd40c03293eea342d8f5b0d6a266b5f294932a66d9e5ae471a5cbce13af613,Pistola,IWI,ARM-00126,Operativa,Sin observación,2024-02-06,,Departamental Nº 9 Loreto,Loreto
0b0d84fa26ec9fdb1b205a4077e3b2d6f1a74702f61278a4f70c49ecbb6401b0,730f2457effa988e82a97596853fe89788d5629ed29048cf9a23fb5aa1648059,Escopeta,Glock,ARM-00127,Operativa,Sin observación,2024-12-31,,Departamental Nº 1 Zona Norte (Capital),Capital
75a9a01d52c103d720b595a21ea8211ef4c2700caf7ebcb83661da50a3759294,759f54515cb896fac97454acf77257ff0a14a1d0f300039972c721a6481c6669,Pistola,IWI,ARM-00128,Operativa,,2025-10-06,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
880e9b1815dad3ad66de95d9d0c626faea20187c82440d9b8aa27abbd7e2db5d,59ce87b53ee00ce3c6fad8e177cf6a3b34cdd0be9768f692fb0be34139720fb9,Fusil,Bersa,ARM-00129,Fuera de servicio,,2024-10-17,,Departamental Nº 11 Monte Quemado,Monte Quemado
1570e2c3206df7df6675bdf8d7f87ef414b8ec7b93624b0e40ca5754533e5412,bf797a842a6e10f875c767e831203837d4bcc1eccaecbb46e9ba4b5a145f8757,Pistola,Glock,ARM-00130,Operativa,Sin observación,2024-08-25,,Departamental Nº 8 Fernández,Fernández
08a6d779d78ba0ff1584e46ec766edd9f6b1f13669c2cbbe02697fe2231cada1,9e78b042f38257a426338185190242c15b2793536a0322104a370967da85331d,Escopeta,IWI,ARM-00131,Operativa,Sin observación,2024-08-29,,Departamental Nº 6 Las Termas,Las Termas
9ff542fe6e3195f5b5d8dc322ccdb43f49a16939c53c4c5da2de663bb622f875,c0162db654d480271a6d99820ff9c2e4491c18e61c235ff3ac849170a72308d8,Pistola,IWI,ARM-00132,Operativa,Sin observación,2024-11-23,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
a7b24a84a0960111d27fca5605650e0f4f3026d04845f0e297e6de22141c8cec,b0abe80131ee88bf32b4ca303c2db58914a6625a9ff5193ba2301f516084eecb,Escopeta,Bersa,ARM-00133,En mantenimiento,,2024-07-08,,Departamental Nº 12 Quimilí,Quimilí
d0e6de6a965ba7d532297ae8418f4f49484a6b7997cb69fa47bd80b01a1d0935,0508b48abf3bff39788d7d83f3891b2b1656b7cf8e0c35d8200302fd427e10ce,Escopeta,Remington,ARM-00134,En mantenimiento,,2025-03-28,2025-08-12,Departamental Nº 8 Fernández,Fernández
d655f49f520745d4fa5e9a8827a111f50d3754243d0224eb48d53c955d42f3f2,1f17ab7cb7a6ac4f28b29ed01ef5e9968400da6feff0f7a5bfd0448820e67eac,Pistola,Glock,ARM-00135,En mantenimiento,,2024-01-26,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
9b1c726532753e9cd59c566fae6703bb9c18153ee58ac75cd65d0aa42226e91a,de8f14f1c32e535e9b43bacd86792ab079b81319599a17582f82ffb8e7bf7abe,Pistola,Bersa,ARM-00136,Operativa,Sin observación,2024-09-02,,Departamental Nº 16 Los Flores (Capital),Capital
992018f6b6e19dbe2f19d6bb8d0cef06db41683d2aead008d17add5c033868ab,2d60dbb275b1d2a4a2aab41ae0ba8e409445a016272c8c194501ad6d8f825022,Pistola,Glock,ARM-00137,En mantenimiento,,2024-05-29,,Departamental Nº 13 Añatuya,Añatuya
b333f9cace6167fab7699d1ab7da86cd6d295afc5bca94b62a1b423d8b678b04,89826a9da0bf2a8165f6c426b55d6b268143232a6de69f23b2f0108b000a0f35,Escopeta,Glock,ARM-00138,En mantenimiento,Requiere revisión anual,2024-12-11,,Departamental Nº 13 Añatuya,Añatuya
91bb2850a94cecbec40baf5b46a85449ff432ebfd4096895a5112b83d3aacec2,219ac81a490168dad10d876bd71af5dda1cf3b06fce75df87b0032057a0905d5,Pistola,Remington,ARM-00139,Operativa,Sin observación,2024-08-12,,Departamental Nº 5 Zona Este (La Banda),La Banda
3ec5347271e1a4b13c7073cd779791ce934937048415049fb345dae17d124f40,3cf1928807bd100e778e31d965186e6c897d0bb735b2872915c5d7a56bf8c108,Fusil,Bersa,ARM-00140,En mantenimiento,,2025-03-28,,Departamental Nº 11 Monte Quemado,Monte Quemado
93d36a2374ee58dc95be356bc0b21275b8362f0d5bb51ac739f5b7f895db6ce6,a02d177831ee485496eed0527f8e9194a4ca89624ef09e799f5511bd3ab5bbf3,Escopeta,Glock,ARM-00141,Fuera de servicio,Requiere revisión anual,2024-03-10,,Departamental Nº 1 Zona Norte (Capital),Capital
aa2ae6a0462a614c30b8cb60cf9fd5f43283337239d9cacba9ee3e94a4a8b704,643af7b8067ae9c4479f96fe25eb019f4ee23e2f16cb609e3ebda0dca4fde459,Pistola,Bersa,ARM-00142,Operativa,Sin observación,2024-10-01,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
0bda574034d4bbcbc8c477edb73bffe7a210941cee7233cf1e0ef7d05b8808ac,610c372b93f263f8ce182fd5215f45e9f7ce48b4f728169994f5b73758078a65,Escopeta,Glock,ARM-00143,En mantenimiento,,2025-02-04,2025-06-26,Departamental Nº 1 Zona Norte (Capital),Capital
e69df0431b8167ea9627bb8ea4539b17b07f7d91cbaa3fb5990870a8ed5e0534,e59c117a6339b0674d65d0efa38bb6ff22f39d442eaf4b9ae5cb218185d08029,Escopeta,IWI,ARM-00144,En mantenimiento,Requiere revisión anual,2024-07-02,,Departamental Nº 7 Frías,Frías
e58c8269039c1b638a4375e679432c27c16cd8fde811c99369b9b58bf454c8b0,2b3922ee1aa56882332cdc024ab2b95f72474a10ab0278ccc44a9a7bda30a717,Escopeta,Remington,ARM-00145,Operativa,Desgaste en cañón,2024-10-05,,Departamental Nº 13 Añatuya,Añatuya
69c6f9378ed98c111adf708f34f0876ec0a5ea7c1c114bd74b354ecd0ca6d0ca,a21c0856efd848f97634751ee534b4cc6d30c469c54112ca92eda1976705525e,Fusil,Glock,ARM-00146,En mantenimiento,,2025-02-19,,Departamental Nº 5 Zona Este (La Banda),La Banda
dbf0b2c41cae800a7c668337fe7b82d28f3e9bf39c4e9dc2d8783ff136c613c8,981a0563ebce6acabc0f5b30b22b146bfa17cfda78639c41a8ff7f70c515d665,Pistola,Glock,ARM-00147,Operativa,,2024-10-24,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
8f119913ccf738fb583e6104e6c5107c50e9214dd15ed1bcc7a50571d8db5c6a,6226270a9ba860d5d782db2411c7b116dee47e076ff52bca709221cf200ed34d,Escopeta,Bersa,ARM-00148,En mantenimiento,,2024-11-11,2026-10-27,Departamental Nº 16 Los Flores (Capital),Capital
4b6df19de88398491bd440ae73b5725aff9ada29de6341a8bda75e55a958d30f,ed578a397c665f326ffd96a8a51ccae38ecc4bda54436cb527ef3dc3f6ed898e,Pistola,IWI,ARM-00149,En mantenimiento,,2025-02-13,,Departamental Nº 6 Las Termas,Las Termas
c2dda8fa861d301a96d5b7fea27ebcd6154b9c6aeaaa621aa17cf6855f88fa6f,e83293d402a22301777fccbdb6bdfdafbdd3999eca5f768a8d98c74a75cb6508,Fusil,Bersa,ARM-00150,Operativa,Sin observación,2025-09-21,,Departamental Nº 3 Zona Sur (Capital),Capital
80ea9fca115d36383c33bcc8fa548fe32bed1e13eaf5171ac4ae551d19442544,b51e1a5e02d9ef637c864c56b13dd1a85dd73eee23c951b59d7cf94085c6793b,Pistola,Remington,ARM-00151,Operativa,Sin observación,2025-03-30,,Departamental Nº 9 Loreto,Loreto
28e1fc8ef68baf3373bbe2e8d8953b3695aaf14ea1aa363b9772826755a3cfb9,4289e69d5601caa44a9834d9fd998a0fc841d2fc3516a96526716fccdb696b56,Pistola,Glock,ARM-00152,Operativa,Sin observación,2025-02-16,,Departamental Nº 6 Las Termas,Las Termas
c506d2a643cbeb2ffa94f26de0edf33283a3d2e30a77072af30c836ad8237b05,dd9e5025d25ca71f888db442df6c87e991016342cc7aaa0039a8d10c58644bd0,Pistola,Glock,ARM-00153,En mantenimiento,,2024-04-02,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
4ad295474899c8d455679ed331751e739015fbd91968d9abad614bf766dbb2a6,86cdd69136ae43c1b2879aa2cfbac7d8a4c34691fedb38cac0627276c8a16a06,Pistola,Glock,ARM-00154,Operativa,Requiere revisión anual,2024-09-21,,Departamental Nº 6 Las Termas,Las Termas
56e8cd3bc6deccff1a58ca166d80826cffb518b4c2f0597c0899d051e591d233,d18b32d903164baa34c504518859273daa7d312722d3a160a667375fe9d22885,Pistola,IWI,ARM-00155,Operativa,Sin observación,2024-09-13,,Departamental Nº 6 Las Termas,Las Termas
cf366cc1170e5d903427fb95ae7f9c611b2fd275a7172f04228f8ca48fa660f6,e303686017fd0d78e4b60cb02bff35c0dfa31e23c836f3fb44a65a33feb670eb,Escopeta,IWI,ARM-00156,Fuera de servicio,Requiere revisión anual,2024-09-29,,Departamental Nº 3 Zona Sur (Capital),Capital
64b2299cc2098ec6e9234885f06c1845a4d4f2d5395ad545b7b4388952b26163,ee72f064e32f370874a7986c233dc9cc8cdc599dc5ed24bac22e90ff22225482,Pistola,Remington,ARM-00157,Operativa,Sin observación,2024-02-18,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
ee4e1c825a6ab483bad4d8d78b6c220627da0626060577687631ece845da293a,c684236086c86ed207c3eb8f58ef8ee7f62823429eea7c6bdecc53e2aca1a2e4,Pistola,IWI,ARM-00158,Fuera de servicio,,2024-12-13,,Departamental Nº 3 Zona Sur (Capital),Capital
67b6d6d198fded0746c93f2eeb103b5bf6948cc3765043800d77301b0d604783,d2e25d7e3460c09ee13a74b433aed7f7684266da92fb6188f1410698b17e3353,Escopeta,Glock,ARM-00159,Operativa,,2024-09-15,,Departamental Nº 7 Frías,Frías
9a23fec6f790267ea38c8ee97776ade8deb32d5e016bef2d66b350d449aba8a2,791aeeab5d0dca7a57dd2cd3c186927e1b482545b978a10925a580fee451c07a,Escopeta,Remington,ARM-00160,Operativa,Sin observación,2024-11-30,,Departamental Nº 1 Zona Norte (Capital),Capital
e7f771595d633dcae6accb023690d339308a13ec8d7ca54491b10c2d7605cc5e,85de9eccbb67779109b8e260d58157b7bd1ef3c89e979abaf69c28081f8dc469,Pistola,IWI,ARM-00161,En mantenimiento,Requiere revisión anual,2024-12-16,,Departamental Nº 16 Los Flores (Capital),Capital
c83cc3c0e10b8e296b3425e550822013c2626ee37cd924fc639253690f3152c5,e9c3f072caf4bb00c9a325af890baf56f1fa1b66f5d7febac70d8b5aae5e09a5,Pistola,Remington,ARM-00162,Operativa,Sin observación,2024-08-23,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
0aea4df10903e741069d3f09c4fe3652f4b52761ab259f3abeaf5ea37b235adf,7959c768a3b9fd1eac25a1504ea68db5e6b099a2c43befa52e6c82a3375978c1,Pistola,IWI,ARM-00163,Fuera de servicio,,2025-05-22,2026-08-07,Departamental Nº 5 Zona Este (La Banda),La Banda
9594f1cefd9f233a53dfbdefddf69899b1b95c71983104f989d5e4128c79d600,6fba98bc13c673e30ecd2a95d40453fea317140a21d5b60b879e978ae8823808,Escopeta,Remington,ARM-00164,Operativa,Sin observación,2024-09-17,,Departamental Nº 7 Frías,Frías
8c89dd01b79da4ab21f6d5c1168fa7eaf4f2d615413a4010fe542bbf14c295b3,4ddcd560e1cd377395306f0ad0126c267f39d4eedc1aeb59f233fbb2ed3d1270,Escopeta,Bersa,ARM-00165,Operativa,Sin observación,2024-05-21,,Departamental Nº 9 Loreto,Loreto
1465d77d54e916bbbb4d3744806c73e5bcc6660d5ce5819a6fde1715baba8c77,0c2813a6ba1a94b9214eb0676a52b702c99ef27a0e02a2f786c4583ce7695b6e,Escopeta,Bersa,ARM-00166,En mantenimiento,,2025-03-16,2026-08-03,Departamental Nº 13 Añatuya,Añatuya
9ad7149faa7cfcfaea8d251ff49ed90d0b157070cc3d587cc77a413401703778,97aab7b0a1e1869983b0775a707307573a63c999988c5cd30862708fa47c98d4,Pistola,Glock,ARM-00167,En mantenimiento,Requiere revisión anual,2024-08-11,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
74b71e0955232b64f9850b14be7b5793081e8efec31564ed180b8963f5c86aac,a1b502f48b057f70ea6aeaa893d5fa027af83debb7d371d9d9183694a9cd9c4e,Pistola,IWI,ARM-00168,En mantenimiento,Desgaste en cañón,2024-08-20,,Departamental Nº 7 Frías,Frías
f3d8ec7c106979556956df6226f8764d43606c4d603ff493480522d51c6dff77,aa7a8ebace8132f6be91e443b23006331df2e5b7a2ed77a798e2eb2487df3295,Escopeta,Bersa,ARM-00169,En mantenimiento,Desgaste en cañón,2024-04-27,2025-12-23,Departamental Nº 16 Los Flores (Capital),Capital
3d2895366e60efb1092756371976e79726258922b97e756ef888ced565a450ff,124d63684aecf6e41342be240c5b30e4c05f6871a091cca4cff7e003ddb8db6a,Escopeta,IWI,ARM-00170,Operativa,Sin observación,2024-05-09,,Departamental Nº 2 Zona Centro (Capital),Capital
4b02510e4f10f5f1dc9e5d044ef64b1ca52204f795444cbd29fda64d86f2bbc7,59a38cc449972f1b252d12f5519df5ac35f7e1ba0244715b24e3516ed9b9a4be,Pistola,Remington,ARM-00171,Operativa,Desgaste en cañón,2025-01-12,,Departamental Nº 6 Las Termas,Las Termas
0e49c73cb86fd159e11e2e3b5241a8f5ad627aec48d3be46e3c05900757fdd19,28dec224fe0770d81cd904a38726eafe6f8fd2e3f7fd4b01c06eebf9d1fa18c9,Pistola,Bersa,ARM-00172,Operativa,Sin observación,2024-08-23,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
a92e0f28c1bf20e3bf30f5cdf6901ba50e405e906bf5a6fffd1c42532d9a04ba,8e13800080e35f47fc412e2a27bdb4484d61fa8f66e652db7f9f60c37e0a4604,Pistola,IWI,ARM-00173,Operativa,Sin observación,2024-12-03,,Departamental Nº 2 Zona Centro (Capital),Capital
ee62375013c67ad82f2eb71cb22b2a5b667684466010cf5f89639e0515e659ab,e93cdee64955a6303e036123f9c6f3aae061e96ca0386a3bb5de6ed3e972cc06,Pistola,Bersa,ARM-00174,Operativa,Sin observación,2025-01-17,,Departamental Nº 1 Zona Norte (Capital),Capital
505b25750402007f7cb8bd0a2a460738a21c5c0784aa28ab31654f13672e6fb1,8ff11b1134b4b6f0bc0cc1cdabe6a04d36c2cd6759d7587334381acc17f29c19,Pistola,Remington,ARM-00175,Operativa,,2025-02-19,,Departamental Nº 11 Monte Quemado,Monte Quemado
2528fe5e73bd3949acccc5ec5b27da4ba63e320fa8d6c3f03f34ebbd1a679ccc,95ccf35b455f6bb57f92bcececa15e44eb29cd1eda2c7da04c6a7c836d2c2f8f,Escopeta,IWI,ARM-00176,Operativa,Requiere revisión anual,2024-03-08,,Departamental Nº 8 Fernández,Fernández
ee6b85c6b633dcd182fc0d9bc1d1a4cc3a062db31ea904f178c3b9eba57adde6,dadf378457699b7b07253ff102dfaf0bb5798d1d2cd717370e4a16470e6591d2,Pistola,IWI,ARM-00177,Operativa,Sin observación,2024-09-15,,Departamental Nº 6 Las Termas,Las Termas
f7123d682091ec79312af59a9c649e8b52a551d7cae9fa4ff8f2cb2e8eea8703,768bde95a0217cf0c2802ae382a1a1214ff51bfb5ea9154968682a42d72d4919,Fusil,IWI,ARM-00178,Fuera de servicio,,2024-12-31,,Departamental Nº 8 Fernández,Fernández
fb97b2975a7a73ba6669ce2258d3b3bc109cd48f53a66c0143738ba4a86e0cd7,5024e2b1d964f51069599beca40b719afe06fff563d0df9b21a84c62cc0154c9,Pistola,IWI,ARM-00179,Operativa,Sin observación,2024-07-08,,Departamental Nº 7 Frías,Frías
c06347939827b8d87453489eba7d73790dc33829b296110dd858320b8eb0d754,e5408bb7f1939b34fc9514afd42946083062244576f5785dde6b075a4fc80ff1,Pistola,Remington,ARM-00180,Operativa,Sin observación,2025-03-09,,Departamental Nº 11 Monte Quemado,Monte Quemado
daae54276776e734e85ce52a7243c79fa44674061e57981d3c49046d14b8f56b,a8701dc945025d32c16f40612c42b35e55f5715845d152e5a59598184c67bd62,Pistola,Glock,ARM-00181,Operativa,Sin observación,2024-11-06,,Departamental Nº 12 Quimilí,Quimilí
bb3ac87de5876bd4cc57cd582a0d041f823fe4dace2baa1867a33309938bd301,3e0ea0fb10aad68697765029eaa9cad8c01cd166fbf040e741b5a11fa7aad4d3,Pistola,IWI,ARM-00182,Operativa,Sin observación,2025-02-06,,Departamental Nº 3 Zona Sur (Capital),Capital
730535b81c810befcfbca49e67d7181d2549a1f248301383c6147d4176b2a314,4d079335ddcd38909680663177d6b92d3a62db128c396e26ddd3e28124d0033d,Escopeta,IWI,ARM-00183,Fuera de servicio,,2024-03-29,2024-07-27,Departamental Nº 5 Zona Este (La Banda),La Banda
b7a439f97df545e4b6e874134f365bc1a2a02fe5751463077f6ca9903edeeab8,e71905438f4893ed2576968550a2bf9aa93e0797e15f1db144d3e179769619a2,Escopeta,Remington,ARM-00184,Operativa,Sin observación,2025-04-14,,Departamental Nº 9 Loreto,Loreto
3c14dc139979d3339cf31fd9b1eeb34f081485f26615c3f5e38ba8126db02fe8,d4e7c020242f3b233d8503425720b7890e466409489ab32567f901a7a6967e47,Pistola,Bersa,ARM-00185,En mantenimiento,Requiere revisión anual,2024-09-21,,Departamental Nº 2 Zona Centro (Capital),Capital
5edb65c351674d13d7f4ecf767df1a531f5b1bddfab88face8d6438c99419217,535fc6588b0b6a8f9f653366aad793f394467db41c8a2304a1dc4f1c8e4ecf60,Escopeta,IWI,ARM-00186,Operativa,Desgaste en cañón,2024-07-15,,Departamental Nº 2 Zona Centro (Capital),Capital
49753a65a8844be48eea9b6565d3e4a0518306341e43ff60b6d8b8c32bd5be39,337af45da77f3bcbaec88cab564e845c404f481f46e6bc72f072427f9c5f2091,Pistola,Remington,ARM-00187,Fuera de servicio,,2024-11-07,2025-05-21,Departamental Nº 12 Quimilí,Quimilí
24460b2bc41d47dd82b8a6fdb8877647d703bc459d090d90d3f6612eac3fd0a5,51182ff006a9c9f88fb3933acec0d9d8fa6142b19d1588e6f0a9cbafcbee79ea,Pistola,Remington,ARM-00188,En mantenimiento,Requiere revisión anual,2024-11-08,2027-01-04,Departamental Nº 8 Fernández,Fernández
